Filename,a_Good,b_Moderate,c_Unhealthy_for_Sensitive_Groups,d_Unhealthy,e_Very_Unhealthy,f_Severe
BENGR_Good_2023-02-19-08.30-1-43.jpg,0.7616573,0.19847897,0.017662436,0.012326675,0.00013547883,0.009739175
BENGR_Good_2023-02-19-08.30-1-45.jpg,0.0064459294,0.08676813,0.056099787,0.82807285,0.021100795,0.0015126107
BENGR_Good_2023-02-19-08.30-1-46.jpg,0.00034942463,3.058166e-05,0.0011097166,0.00076744653,0.0074919867,0.9902509
BENGR_Mod_2023-02-21-08.30-1-101.jpg,0.8616531,0.10863054,0.027281268,4.7699537e-05,0.00059516204,0.0017922984
BENGR_Mod_2023-02-21-08.30-1-141.jpg,0.100398466,0.56128174,0.3352554,0.0013354297,0.00017350998,0.001555475
BENGR_Mod_2023-02-21-08.30-1-206.jpg,0.0015083106,0.00016050249,0.04957172,0.945392,0.002813282,0.00055409595
BENGR_Mod_2023-02-21-08.30-1-21.jpg,0.0011548689,0.0017934298,0.00094535504,0.0014314813,0.07566398,0.91901094
BENGR_Mod_2023-02-21-08.30-1-226.jpg,0.91668177,0.06659921,0.015084986,3.345327e-06,0.00061355944,0.0010170898
BENGR_Mod_2023-02-21-08.30-1-231.jpg,0.005038391,0.00016009681,0.005104846,0.0013188623,0.0074811154,0.9808967
BENGR_Mod_2023-02-21-08.30-1-246.jpg,1.6981081e-14,1.6005577e-15,4.2226043e-16,3.1833247e-12,1.0,2.712039e-13
BENGR_Mod_2023-02-21-08.30-1-26.jpg,0.54743695,0.24924693,0.19888873,0.0028898125,0.00020129429,0.0013363548
BENGR_Mod_2023-02-21-08.30-1-271.jpg,0.018948928,0.57496953,0.22403027,0.1747188,0.0054055876,0.0019268132
BENGR_Mod_2023-02-21-08.30-1-281.jpg,0.0030788286,0.0013847015,0.0016886066,0.89424753,0.09917717,0.00042316035
BENGR_Mod_2023-02-21-08.30-1-296.jpg,0.0013951103,0.010647401,2.4346533e-05,0.0022728508,0.003621601,0.98203874
BENGR_Mod_2023-02-21-08.30-1-36.jpg,0.01010942,0.02547003,0.00874637,0.909706,0.041293956,0.0046742205
BENGR_Mod_2023-02-21-08.30-1-376.jpg,3.5093355e-05,2.2992517e-05,9.604722e-07,6.2367926e-06,0.9954594,0.0044752713
BENGR_Mod_2023-02-21-08.30-1-396.jpg,0.0055055786,0.38717508,0.5448946,0.05976192,0.0010417481,0.0016211342
BENGR_Mod_2023-02-21-08.30-1-456.jpg,0.1384859,0.20397967,0.16455089,0.46774077,0.022556707,0.0026860258
BENGR_Mod_2023-02-21-08.30-1-46.jpg,0.05935229,0.25559697,0.0327557,0.0035139034,0.00198937,0.6467917
BENGR_Mod_2023-02-21-08.30-1-461.jpg,0.0012750298,0.0051387036,0.044751666,0.9137024,0.0074722143,0.027659982
BENGR_Mod_2023-02-21-08.30-1-491.jpg,0.0070952643,0.015947144,0.011924339,0.020954687,0.90546703,0.038611516
BENGR_Mod_2023-02-21-08.30-1-516.jpg,0.33333912,0.45473838,0.20500071,0.0025753689,0.0020865283,0.0022598736
BENGR_Mod_2023-02-21-08.30-1-526.jpg,0.10091269,0.032975968,0.083869904,0.7728671,0.0007121007,0.008662349
BENGR_Mod_2023-02-21-08.30-1-536.jpg,0.21109605,0.0426302,0.6822701,0.059811626,0.0020567905,0.0021352083
BENGR_Mod_2023-02-21-08.30-1-541.jpg,0.046788756,0.052113652,0.03061547,0.7950106,0.010686891,0.06478461
BENGR_Mod_2023-02-21-08.30-1-551.jpg,0.27544048,0.27570063,0.4353543,0.0028564546,0.0023618366,0.008286255
BENGR_Mod_2023-02-21-08.30-1-556.jpg,0.015836446,0.052840624,0.024150023,0.9066227,7.977434e-05,0.0004704125
BENGR_Mod_2023-02-21-08.30-1-56.jpg,0.50810814,0.16908692,0.31532928,0.002111112,0.0019390581,0.0034254706
BENGR_Mod_2023-02-21-08.30-1-81.jpg,0.0979281,0.076882236,0.79528207,0.0020875891,0.012024748,0.015795289
BENGR_Mod_2023-02-21-08.30-1-86.jpg,0.041038655,0.047398135,0.46034765,0.016742013,0.11196093,0.3225126
BENGR_Mod_2023-02-23-08.30-1-206.jpg,0.2114308,0.58529043,0.1993349,0.0018386953,0.00055063155,0.0015545168
BENGR_Mod_2023-02-23-08.30-1-211.jpg,0.0012004804,0.0006941811,0.52385676,0.45500442,0.01831097,0.00093320693
BENGR_Mod_2023-02-23-08.30-1-326.jpg,0.0031671536,0.0007227806,0.0002239687,8.6645756e-05,0.98609847,0.009700847
BENGR_Mod_2023-02-23-08.30-1-371.jpg,0.19079769,0.7326998,0.05793618,0.0075126756,0.00949991,0.0015537333
BENGR_Mod_2023-02-23-08.30-1-376.jpg,0.11380751,0.03294238,0.81683844,0.014345341,0.011686953,0.010379485
BENGR_Mod_2023-02-23-08.30-1-386.jpg,0.8829319,0.059974037,0.041848186,0.00092807866,0.00045872916,0.013859068
BENGR_Mod_2023-02-23-08.30-1-431.jpg,0.0035904287,0.32782227,0.008835352,0.65144295,0.0056086197,0.0027003873
BENGR_Mod_2023-02-23-08.30-1-441.jpg,0.006447456,0.3713529,0.3605195,0.25949866,0.0007453023,0.0014362537
BENGR_Mod_2023-02-23-08.30-1-466.jpg,0.03063847,0.015900725,0.009347069,0.0023690215,0.9332751,0.008469625
BENGR_Mod_2023-02-23-08.30-1-476.jpg,0.29074055,0.030933721,0.6579648,0.006767755,0.0113690235,0.002224091
BENGR_Mod_2023-02-23-08.30-1-491.jpg,0.036734123,0.01105267,0.48165673,0.36050743,0.10599618,0.004052824
BENGR_Mod_2023-02-23-08.30-1-501.jpg,0.9930871,0.003323343,0.0013533271,6.592131e-06,0.00027737804,0.0019521337
BENGR_Mod_2023-02-23-08.30-1-516.jpg,0.0034301968,0.06674307,0.8227422,0.041800022,0.0257786,0.0395059
BENGR_Mod_2023-02-23-08.30-1-521.jpg,0.00041757373,0.0005338519,0.005076289,0.99048424,0.0009286644,0.0025593373
BENGR_Mod_2023-02-23-08.30-1-561.jpg,0.005379036,0.65611494,0.1348524,0.1760034,0.017393416,0.010256832
BENGR_Mod_2023-02-23-08.30-1-571.jpg,0.2050751,0.65885335,0.0544927,0.00033628623,0.07411784,0.0071247425
BENGR_Mod_2023-02-23-08.30-1-6.jpg,0.009141714,0.7146104,0.14201221,0.12609206,0.0046061203,0.0035374835
BENGR_Mod_2023-02-23-08.30-1-81.jpg,0.00017533729,0.00020777514,0.39963406,0.5878623,0.011214411,0.0009061348
BENGR_Mod_2023-02-23-08.30-1-96.jpg,0.000621288,0.0009118967,0.36865067,0.4750892,0.15317386,0.0015530462
BENGR_Mod_2023-02-24-08.30-1-101.jpg,0.057135202,0.57680094,0.22296165,0.035626233,0.03791024,0.06956567
BENGR_Mod_2023-02-24-08.30-1-106.jpg,0.00022257768,0.00078447163,0.17764892,0.69893265,0.08175643,0.04065497
BENGR_Mod_2023-02-24-08.30-1-111.jpg,0.019470947,0.041472916,0.08532606,0.71619403,0.046131495,0.091404565
BENGR_Mod_2023-02-24-08.30-1-131.jpg,0.004285366,0.064151295,0.7409394,0.18708503,0.00041824544,0.003120719
BENGR_Mod_2023-02-24-08.30-1-176.jpg,0.0077366685,0.0094551165,0.8631482,0.0050449315,0.07336678,0.041248232
BENGR_Mod_2023-02-24-08.30-1-186.jpg,0.0044827056,0.0034484663,0.02374003,0.010636915,0.061647788,0.8960441
BENGR_Mod_2023-02-24-08.30-1-21.jpg,0.0038619437,0.0034313854,0.0020185574,0.0031532787,0.6687914,0.3187434
BENGR_Mod_2023-02-24-08.30-1-236.jpg,0.0028734487,0.117483996,0.12176471,0.7409793,0.0029488418,0.0139496615
BENGR_Mod_2023-02-24-08.30-1-246.jpg,0.118520215,0.15722358,0.7113083,0.004269032,0.0044643623,0.0042144964
BENGR_Mod_2023-02-24-08.30-1-296.jpg,0.4337074,0.33380944,0.14063379,0.06491583,0.024319774,0.002613776
BENGR_Mod_2023-02-24-08.30-1-316.jpg,0.013854063,0.058823258,0.015692698,0.65778494,0.25255188,0.00129317
BENGR_Mod_2023-02-24-08.30-1-326.jpg,0.0012802255,0.00026394884,0.28199267,0.02248503,0.6888516,0.0051265755
BENGR_Mod_2023-02-24-08.30-1-376.jpg,9.736185e-06,1.3710058e-05,1.456152e-06,0.00091898645,0.99900603,5.009692e-05
BENGR_Mod_2023-02-24-08.30-1-381.jpg,0.115748435,0.877357,0.00083660235,0.0044063088,1.4105439e-05,0.0016374523
BENGR_Mod_2023-02-24-08.30-1-386.jpg,0.0020188468,0.00081862306,0.48664024,0.48701304,0.023203302,0.00030590917
BENGR_Mod_2023-02-24-08.30-1-401.jpg,0.31793225,0.26890373,0.005612889,0.27897382,0.009147654,0.11942966
BENGR_Mod_2023-02-24-08.30-1-416.jpg,0.26741323,0.5882555,0.13955201,0.002474737,0.001578805,0.0007257148
BENGR_Mod_2023-02-24-08.30-1-436.jpg,0.032663565,0.0057442607,0.6110636,0.030056974,0.2420941,0.078377604
BENGR_Mod_2023-02-24-08.30-1-46.jpg,0.006870912,0.0044087525,0.7448627,0.0054225633,0.16732977,0.07110524
BENGR_Mod_2023-02-24-08.30-1-76.jpg,0.81951004,0.16196197,0.016555876,4.4704444e-05,0.0010070944,0.00092026615
BENGR_Mod_2023-02-25-08.30-1-116.jpg,0.07523484,0.13622548,0.103076726,0.45947,0.22283198,0.0031610306
BENGR_Mod_2023-02-25-08.30-1-221.jpg,0.0108030345,0.0004340166,0.00026910438,0.0052352822,0.9809698,0.0022889003
BENGR_Mod_2023-02-25-08.30-1-256.jpg,0.15849379,0.0067640627,0.082344696,0.7382596,0.0014310572,0.012706809
BENGR_Mod_2023-02-25-08.30-1-281.jpg,0.0028047462,0.00069474033,0.0016877899,0.0226856,0.9685773,0.003549799
BENGR_Mod_2023-02-25-08.30-1-301.jpg,0.019994777,0.0041493345,0.17938893,0.43058783,0.36277395,0.0031051545
BENGR_Mod_2023-02-25-08.30-1-306.jpg,7.537293e-09,3.4190752e-09,3.900067e-10,2.8331304e-08,0.9999988,1.1204719e-06
BENGR_Mod_2023-02-25-08.30-1-311.jpg,0.5247594,0.35739622,0.10869486,0.004503909,0.0009665596,0.003679012
BENGR_Mod_2023-02-25-08.30-1-321.jpg,0.020830963,0.00093540107,0.0004474197,0.0008669521,0.9742085,0.0027107736
BENGR_Mod_2023-02-25-08.30-1-331.jpg,0.0021310372,0.0140569685,0.010265567,0.9601162,0.011566576,0.0018637283
BENGR_Mod_2023-02-25-08.30-1-336.jpg,0.24256544,0.7308781,0.018436128,0.002094664,0.002940454,0.0030852729
BENGR_Mod_2023-02-25-08.30-1-36.jpg,0.0014824719,6.9770176e-05,0.0012084252,0.00041681604,0.008458745,0.98836374
BENGR_Mod_2023-02-25-08.30-1-381.jpg,0.0059867427,0.04912817,0.001749429,0.75808537,0.11440959,0.07064074
BENGR_Mod_2023-02-25-08.30-1-391.jpg,0.12852187,0.033595275,0.6977327,0.1125244,0.024075564,0.003550172
BENGR_Mod_2023-02-25-08.30-1-396.jpg,0.061166268,0.003467054,0.928258,0.0062894705,0.00044493258,0.00037430742
BENGR_Mod_2023-02-25-08.30-1-406.jpg,0.00059738976,0.0019194457,0.0013241125,0.9888186,0.0020346215,0.0053057726
BENGR_Mod_2023-02-25-08.30-1-431.jpg,0.105937116,0.03838795,0.38301185,0.43303168,0.030998066,0.008633394
BENGR_Mod_2023-02-25-08.30-1-451.jpg,0.008725442,0.2193115,0.6120651,0.15869509,0.00032411108,0.0008788342
BENGR_Mod_2023-02-25-08.30-1-456.jpg,0.21197432,0.33206508,0.44942492,0.004859655,0.0005143444,0.0011617403
BENGR_Mod_2023-02-25-08.30-1-466.jpg,0.004221815,0.004523795,0.0024935983,0.91620046,0.07172441,0.00083598477
BENGR_Mod_2023-02-25-08.30-1-486.jpg,0.007085467,0.30407888,0.4549071,0.23279995,0.0004394793,0.0006890947
BENGR_Mod_2023-02-25-08.30-1-496.jpg,0.001449504,0.0012302996,0.0005871578,0.0038164225,0.9918263,0.0010902215
BENGR_Mod_2023-02-25-08.30-1-506.jpg,0.0056455364,0.0047928514,0.0011055268,0.0007543986,0.9869272,0.0007744593
BENGR_Mod_2023-02-25-08.30-1-516.jpg,0.10321326,0.10942932,0.311885,0.37603167,0.043494426,0.05594634
BENGR_Mod_2023-02-25-08.30-1-526.jpg,0.16413805,0.012710966,0.0014239748,0.0016659624,0.8060357,0.014025279
BENGR_Mod_2023-02-25-08.30-1-536.jpg,0.00024657932,0.0006228485,0.22546722,0.013644459,0.029614488,0.73040444
BENGR_Mod_2023-02-25-08.30-1-561.jpg,0.005552455,0.06711197,0.07172151,0.83283854,0.0032210606,0.019554444
BENGR_Mod_2023-02-25-08.30-1-6.jpg,0.005244832,0.031207802,0.0065472177,0.9469729,0.009603066,0.0004241776
BENGR_Mod_2023-02-25-08.30-1-606.jpg,6.525389e-10,4.430889e-10,4.0171555e-10,4.2992497e-08,0.9999999,3.1764532e-08
BENGR_Mod_2023-02-25-08.30-1-611.jpg,0.013138611,0.00072776515,0.6616328,0.003526272,0.30408373,0.01689082
BENGR_Mod_2023-02-25-08.30-1-661.jpg,0.0015841405,0.07039436,0.028234668,0.87063694,0.027728245,0.0014216885
BENGR_Mod_2023-02-25-08.30-1-666.jpg,0.033660974,0.005979448,0.031292245,0.023173634,0.14193185,0.76396185
BENGR_Good_2023-02-26-08.30-1-111.jpg,0.00011573918,0.0004971203,0.0072421962,0.9773564,0.0013994236,0.013389163
BENGR_Good_2023-02-26-08.30-1-126.jpg,0.23840247,0.7410762,0.012936941,0.0030651423,0.0033587294,0.0011605903
BENGR_Good_2023-02-26-08.30-1-156.jpg,1.0056921e-12,2.3021134e-12,2.8994646e-14,4.136792e-10,1.0,2.5224983e-10
BENGR_Good_2023-02-26-08.30-1-216.jpg,0.00027792554,0.0017736765,0.06149748,0.89558136,0.02526885,0.01560074
BENGR_Good_2023-02-26-08.30-1-296.jpg,5.398693e-12,4.5549996e-12,2.244623e-13,1.3140575e-10,1.0,8.2078083e-10
BENGR_Good_2023-02-26-08.30-1-306.jpg,0.00047444098,0.0020181392,0.09032155,0.90261465,0.0011640151,0.0034072716
BENGR_Good_2023-02-26-08.30-1-311.jpg,0.02285691,0.0008368805,0.0001441487,0.00020685798,0.97066003,0.005295203
BENGR_Good_2023-02-26-08.30-1-316.jpg,0.0055856877,0.0009079076,0.049027905,0.93782413,0.005573433,0.0010809241
BENGR_Good_2023-02-26-08.30-1-326.jpg,0.042872526,0.06856672,0.047534168,0.8360257,0.0041264137,0.0008745354
BENGR_Good_2023-02-26-08.30-1-331.jpg,0.0011084566,0.0014816792,0.003651825,0.0022027313,0.011726733,0.97982866
BENGR_Good_2023-02-26-08.30-1-336.jpg,0.1945393,0.76977843,0.01512103,0.010342578,0.007620861,0.0025978126
BENGR_Good_2023-02-26-08.30-1-356.jpg,0.34146664,0.14854263,0.4675932,0.0009238072,0.00392508,0.037548617
BENGR_Good_2023-02-26-08.30-1-366.jpg,0.0691833,0.0053995396,0.56798714,0.33483008,0.02045195,0.0021479174
BENGR_Good_2023-02-26-08.30-1-411.jpg,0.0065684617,0.0034264075,0.04435583,0.93854254,0.0048575085,0.0022492304
BENGR_Good_2023-02-26-08.30-1-441.jpg,0.047242034,0.0012141162,0.0031328765,0.009170641,0.93183285,0.0074075484
BENGR_Good_2023-02-26-08.30-1-446.jpg,0.0094592655,0.009226858,0.005539796,0.8491896,0.122916244,0.003668313
BENGR_Good_2023-02-26-08.30-1-66.jpg,0.00040183408,7.036005e-05,5.5635583e-06,0.00023832962,0.999044,0.00023984062
BENGR_Good_2023-02-26-08.30-1-91.jpg,0.22718024,0.4325128,0.33370385,0.0045646788,0.00054599624,0.0014923924
BENGR_Good_2023-02-27-08.30-1-101.jpg,0.00050989643,0.0009346095,0.010264796,0.7965545,0.19101524,0.00072099845
BENGR_Good_2023-02-27-08.30-1-106.jpg,0.10362831,0.06042787,0.80047095,0.0013083438,0.0013866702,0.03277791
BENGR_Good_2023-02-27-08.30-1-121.jpg,0.0003201351,0.0005314335,0.00015469489,0.0150231235,0.07159436,0.91237634
BENGR_Good_2023-02-27-08.30-1-156.jpg,0.008402219,0.005043031,0.95842403,0.000554002,0.0025944684,0.02498222
BENGR_Good_2023-02-27-08.30-1-16.jpg,0.31808078,0.34726012,0.2902583,0.0097691035,0.00936362,0.025268212
BENGR_Good_2023-02-27-08.30-1-176.jpg,0.46177056,0.38784188,0.14661981,0.0010237864,0.0010479182,0.0016960555
BENGR_Good_2023-02-27-08.30-1-206.jpg,0.014559416,0.0029748746,0.9426399,0.00036880822,0.0013609652,0.03809606
BENGR_Good_2023-02-27-08.30-1-221.jpg,0.0015639489,0.0039687823,0.023058757,0.0047823847,0.3401439,0.6264823
BENGR_Good_2023-02-27-08.30-1-261.jpg,0.00073946395,0.005509508,0.4939998,0.4927096,0.005714431,0.0013271082
BENGR_Good_2023-02-27-08.30-1-306.jpg,0.0073295245,0.0021835715,0.021597043,8.1714104e-05,0.0016516277,0.9671565
BENGR_Good_2023-02-27-08.30-1-326.jpg,0.0075037763,0.03913281,0.004133255,0.017400859,0.0026499268,0.9291794
BENGR_Good_2023-02-27-08.30-1-386.jpg,0.14600666,0.44772023,0.4052091,0.0004506561,4.9518236e-05,0.0005638993
BENGR_Good_2023-02-27-08.30-1-391.jpg,0.98733646,0.0037952478,0.0071746553,0.0002727478,0.00021114801,0.0012098247
BENGR_Good_2023-02-27-08.30-1-416.jpg,0.5328476,0.021555912,0.43181893,0.0045339055,0.0047951685,0.0044484683
BENGR_Good_2023-02-27-08.30-1-421.jpg,0.087635376,0.8262679,0.004725608,0.0067331246,0.07186382,0.0027742214
BENGR_Good_2023-02-27-08.30-1-446.jpg,0.00419722,0.0070875855,0.0025970943,0.05125153,0.9285287,0.0063378243
BENGR_Good_2023-02-27-08.30-1-451.jpg,0.036939826,0.03811234,0.010241166,0.82351863,0.08562072,0.0055673216
BENGR_Good_2023-02-27-08.30-1-56.jpg,0.040247686,0.013384043,0.19787395,0.7271267,0.01885477,0.0025128874
BENGR_Good_2023-02-27-08.30-1-71.jpg,0.0011029326,0.0011300832,0.38317683,0.3354347,0.27720606,0.0019493677
BENGR_Good_2023-02-27-08.30-1-96.jpg,0.016259706,0.024590826,0.36427107,0.57752496,0.016167063,0.0011863757
BENGR_Good_2023-02-28-08.30-1-1.jpg,0.0012188506,0.00027673805,0.2809978,0.03002414,0.6810468,0.0064356173
BENGR_Good_2023-02-28-08.30-1-101.jpg,0.7101284,0.030350095,0.25513598,0.00010641863,0.00092770724,0.003351408
BENGR_Good_2023-02-28-08.30-1-116.jpg,0.0070430064,0.0018749137,0.0108603,0.08901157,0.88468385,0.006526342
BENGR_Good_2023-02-28-08.30-1-136.jpg,0.29457214,0.07355711,0.44396275,0.1496162,0.024128364,0.014163431
BENGR_Good_2023-02-28-08.30-1-176.jpg,0.008553384,0.005385232,0.3504962,0.60391116,0.029718392,0.001935581
BENGR_Good_2023-02-28-08.30-1-216.jpg,0.05291359,0.0054012844,0.04735256,0.001124307,0.028871188,0.864337
BENGR_Good_2023-02-28-08.30-1-231.jpg,0.032009386,0.35740528,0.15883487,0.39913455,0.022041293,0.030574672
BENGR_Good_2023-02-28-08.30-1-236.jpg,0.74849796,0.118819445,0.08662626,0.044845786,9.5852865e-06,0.0012009649
BENGR_Good_2023-02-28-08.30-1-246.jpg,0.0006630192,0.0017794014,0.33116016,0.6350748,0.016852515,0.014470069
BENGR_Good_2023-02-28-08.30-1-281.jpg,0.0052818554,0.008770667,0.27933338,0.7043538,0.0012862956,0.0009739573
BENGR_Good_2023-02-28-08.30-1-341.jpg,8.411618e-05,0.00011198566,0.00022939604,0.002863177,0.68631506,0.31039625
BENGR_Good_2023-02-28-08.30-1-376.jpg,0.0003958,0.0014752179,0.348466,0.33496255,0.31394112,0.0007592442
BENGR_Good_2023-02-28-08.30-1-391.jpg,0.074500114,0.7872592,0.009561698,0.07209878,0.000368376,0.05621189
BENGR_Good_2023-02-28-08.30-1-416.jpg,0.0031043966,0.0042673205,0.09162849,0.88025415,0.01785951,0.0028861442
BENGR_Good_2023-02-28-08.30-1-481.jpg,0.29337546,0.40085602,0.29593033,0.0020572473,0.0025466157,0.005234317
BENGR_Good_2023-02-28-08.30-1-496.jpg,0.06700984,0.101361245,0.07095547,0.05863757,0.01360128,0.68843454
BENGR_Good_2023-02-28-08.30-1-526.jpg,0.010591944,0.0048018065,0.7797887,0.045365106,0.14605498,0.013397436
BENGR_Good_2023-02-28-08.30-1-536.jpg,1.2202235e-08,2.251416e-09,8.342464e-09,9.977564e-08,0.9999738,2.6133781e-05
BENGR_Good_2023-02-28-08.30-1-556.jpg,0.008600595,0.0011724326,0.065654844,0.92299134,0.00046066236,0.0011201588
BENGR_Good_2023-02-28-08.30-1-561.jpg,0.37319794,0.42681482,0.19537905,0.0013610425,0.00077470514,0.00247251
BENGR_Good_2023-02-28-08.30-1-566.jpg,0.21905835,0.5569389,0.19358702,0.0011090082,0.0038395994,0.025467133
BENGR_Good_2023-02-28-08.30-1-586.jpg,3.954122e-09,9.91861e-10,5.4308332e-11,4.7427314e-08,0.9999995,4.6385006e-07
BENGR_Good_2023-02-28-08.30-1-6.jpg,0.0009975161,0.004009973,0.001281398,0.97780687,0.011894337,0.004009971
BENGR_Good_2023-02-28-08.30-1-606.jpg,0.009295179,0.008148495,0.49070135,0.4659991,0.021310454,0.0045453943
BENGR_Good_2023-02-28-08.30-1-61.jpg,0.010402433,0.032204896,0.02601747,0.88057274,0.047900822,0.0029016694
BENGR_Good_2023-02-28-08.30-1-646.jpg,0.00014970319,4.4484266e-05,1.2332346e-06,4.4602166e-06,0.98826784,0.011532291
BENGR_Good_2023-02-28-08.30-1-676.jpg,0.015235321,0.07457957,0.11259137,0.7732202,0.017100956,0.007272638
BENGR_Good_2023-02-28-08.30-1-86.jpg,0.3108755,0.40345103,0.27694643,0.0019106737,0.003225168,0.0035911559
BENGR_Good_2023-02-28-08.30-1-96.jpg,0.06293544,0.8440454,0.044743348,0.032831628,0.012652419,0.0027916522
BENGR_Mod_2023-03-01-08.30-1-1.jpg,0.009123263,0.0024185656,0.23641317,0.01357256,0.13976802,0.5987044
BENGR_Mod_2023-03-01-08.30-1-11.jpg,5.8921938e-08,4.7511016e-08,1.2629232e-08,1.5165156e-06,0.9999813,1.7123168e-05
BENGR_Mod_2023-03-01-08.30-1-16.jpg,0.059892654,0.041436166,0.8891811,0.00815111,0.0006609978,0.0006780107
BENGR_Mod_2023-03-01-08.30-1-171.jpg,0.022000885,0.0027404209,0.002713718,0.0021704354,0.96146333,0.008911136
BENGR_Mod_2023-03-01-08.30-1-191.jpg,0.0012457103,0.009792105,0.0029843466,0.9448957,0.035921834,0.005160372
BENGR_Mod_2023-03-01-08.30-1-221.jpg,0.32214898,0.10214741,0.5327255,0.019904902,0.016272217,0.0068010036
BENGR_Mod_2023-03-01-08.30-1-241.jpg,0.5896991,0.39223936,0.000102422106,0.016508035,8.251798e-05,0.0013685988
BENGR_Mod_2023-03-01-08.30-1-261.jpg,0.016305203,0.014246792,0.23628767,0.658737,0.066938646,0.0074847117
BENGR_Mod_2023-03-01-08.30-1-326.jpg,0.0006809009,0.0027333794,0.0026983293,0.9323643,0.05999588,0.0015273064
BENGR_Mod_2023-03-01-08.30-1-331.jpg,0.0052988464,0.00079472875,0.099370435,0.8915063,0.0012235991,0.0018060752
BENGR_Mod_2023-03-01-08.30-1-356.jpg,0.17667912,0.59773713,0.22204165,0.00132031,0.00035237594,0.0018694656
BENGR_Mod_2023-03-01-08.30-1-366.jpg,0.0011139389,0.0015108404,0.020744326,0.9694355,0.0017055174,0.005489955
BENGR_Mod_2023-03-01-08.30-1-431.jpg,0.043171547,0.14331521,0.030682737,0.13538979,0.08227857,0.5651622
BENGR_Mod_2023-03-01-08.30-1-46.jpg,0.16883066,0.62429714,0.014013389,0.09570546,0.09353679,0.0036165155
BENGR_Mod_2023-03-01-08.30-1-66.jpg,0.7736554,0.16683154,0.034919083,0.0001474184,0.0009201243,0.023526479
BENGR_Mod_2023-03-01-08.30-1-91.jpg,0.021778034,0.00969696,0.75162834,0.19114318,0.022586713,0.0031667661
BENGR_Mod_2023-03-04-08.30-1-11.jpg,0.35618365,0.38297147,0.25935256,0.00082753785,0.00017537296,0.0004895171
BENGR_Mod_2023-03-04-08.30-1-126.jpg,0.0053934176,0.000593068,0.00011159774,0.0037293667,0.9896466,0.00052582414
BENGR_Mod_2023-03-04-08.30-1-136.jpg,0.0033097663,0.0044736792,0.06186692,0.86924917,0.0026496546,0.058450866
BENGR_Mod_2023-03-04-08.30-1-166.jpg,0.5888922,0.25314537,0.1509281,0.00015841724,0.003248647,0.0036273676
BENGR_Mod_2023-03-04-08.30-1-196.jpg,0.0066177687,0.0005245601,0.078231715,0.89467865,0.019005248,0.0009420005
BENGR_Mod_2023-03-04-08.30-1-256.jpg,0.0100673465,0.046082057,0.020729937,0.88144106,0.03848613,0.0031935768
BENGR_Mod_2023-03-04-08.30-1-26.jpg,0.005168664,0.0021106205,0.00025569997,0.0072118673,0.018405968,0.9668472
BENGR_Mod_2023-03-04-08.30-1-276.jpg,0.017524539,0.004017019,0.6695444,0.02660799,0.24088205,0.041424014
BENGR_Mod_2023-03-04-08.30-1-316.jpg,0.6479553,0.015543631,0.010358292,1.338264e-05,0.012090226,0.31403926
BENGR_Mod_2023-03-04-08.30-1-326.jpg,0.67336184,0.30550694,0.019041585,0.0006121882,0.0004966131,0.0009808557
BENGR_Mod_2023-03-04-08.30-1-366.jpg,0.0007215046,0.00346898,0.04202902,0.9503905,0.000112578186,0.0032773274
BENGR_Mod_2023-03-04-08.30-1-376.jpg,0.0017932073,0.00012494964,0.00039381676,0.0003623463,0.017955735,0.97936994
BENGR_Mod_2023-03-04-08.30-1-386.jpg,0.0021951967,0.0031253863,0.56904006,0.23609787,0.18614912,0.0033923597
BENGR_Mod_2023-03-04-08.30-1-436.jpg,0.006048663,0.08920601,0.7809102,0.1217567,0.0003542608,0.00172409
BENGR_Mod_2023-03-04-08.30-1-456.jpg,0.01048021,0.2873003,0.51196367,0.14519814,0.042562474,0.002495328
BENGR_Mod_2023-03-04-08.30-1-501.jpg,0.00053607335,0.0003853556,0.0016118083,0.0010590843,0.0010243171,0.9953833
BENGR_Mod_2023-03-04-08.30-1-506.jpg,0.0021680126,0.016961375,0.02870791,0.9137124,0.034220733,0.0042296094
BENGR_Mod_2023-03-04-08.30-1-516.jpg,0.0018513296,0.06391825,0.0028391725,0.92553425,0.000794391,0.005062675
BENGR_Mod_2023-03-04-08.30-1-531.jpg,0.00050175394,0.00097085856,0.17748146,0.8168747,0.0012292394,0.002942067
BENGR_Mod_2023-03-04-08.30-1-561.jpg,3.4564285e-12,5.026118e-13,2.85509e-14,3.875865e-11,1.0,9.904587e-10
BENGR_Mod_2023-03-04-08.30-1-576.jpg,0.549444,0.06649766,0.3685163,0.001552149,0.002319515,0.011670359
BENGR_Mod_2023-03-06-08.30-1-121.jpg,0.019882688,0.00070419867,0.03205241,0.0029647674,0.023924287,0.92047167
BENGR_Mod_2023-03-06-08.30-1-151.jpg,0.0003806341,0.0011338462,0.1997835,0.55921406,0.23724324,0.0022447093
BENGR_Mod_2023-03-06-08.30-1-191.jpg,0.0014789255,0.0019998641,0.03652417,0.9518735,0.005747266,0.0023763406
BENGR_Mod_2023-03-06-08.30-1-196.jpg,0.0020140405,0.02369465,0.01732583,0.574874,0.05617272,0.32591876
BENGR_Mod_2023-03-06-08.30-1-21.jpg,3.0573402e-09,1.871872e-09,5.0679884e-11,7.857956e-09,1.0,2.9172522e-08
